ra,hd,hr,gl,bf,dec,proper,dist,mag,ci,spect,con
93.652935,43157.0,2224.0,,,-4.5684569999999995,,196.0784,5.83,#BCD1FF,B5V,Monoceros
93.71200499999999,43042.0,2220.0,NN 3390,71    Ori,19.156448,,20.816,5.2,#F7F3FA,F6V,Orion
93.71388,43232.0,2227.0,,5Gam Mon,-6.274776,,152.6718,3.99,#FED2A8,K3III,Monoceros
93.719415,42995.0,2216.0,,7Eta Gem,22.506798999999997,,117.9245,3.31,#FDC691,M3III,Gemini
93.78500999999999,43396.0,2242.0,,,-20.272185999999998,,226.2443,5.88,#FED2A7,K2III,Canis Major
93.785295,43112.0,2222.0,,,13.851098,,366.3004,5.91,#B4CDFF,B1V,Orion
93.823845,43429.0,2243.0,,,-18.477163,,62.5391,5.99,#FFDEC0,K1III,Canis Major
93.84456,43039.0,2219.0,,44Kap Aur,29.498076,,54.2594,4.32,#FFE0C3,G8IIIvar,Auriga
93.85470000000001,43153.0,2223.0,,72    Ori,16.143175,,160.2564,5.34,#C0D4FE,B7V,Orion
93.87364500000001,43319.0,2234.0,,,-4.914719,,65.0618,5.99,#D5E1FF,A5IVs,Monoceros
93.89277,43318.0,2233.0,,,-0.512189,,37.1885,5.62,#FBF3F5,F6V,Orion
93.918855,42633.0,2201.0,,40    Cam,59.998975,,150.8296,5.37,#FED1A6,K3III,Camelopardalis
93.93702,43445.0,2244.0,,,-13.718414000000001,,125.0,5.0,#C2D5FE,B9V,Canis Major
93.93735000000001,43247.0,2229.0,,73    Ori,12.551067,,357.1429,5.44,#CBDAFE,B9II-III,Orion
94.032045,43544.0,2249.0,,,-16.618006,,238.6635,5.97,#BBD1FF,B2/B3V,Canis Major
94.11091499999999,43386.0,2241.0,Wo 9207,74    Ori,12.272163,,19.2493,5.04,#F7F3FA,F5IV-V,Orion
94.138065,43785.0,2256.0,,Kap Col,-35.140519,,55.9597,4.37,#FFE2C7,G8II,Columba
94.14829499999999,43847.0,2262.0,,,-39.264394,,123.3046,6.0,#DDE6FF,A2Vm...,Columba
94.25512499999999,43899.0,2263.0,,,-37.737445,,91.5751,5.54,#FFDBB9,K2III,Columba
94.27758,43525.0,2247.0,,75    Ori,9.94239,,69.1085,5.39,#D6E1FF,A2V,Orion
94.289865,43940.0,2265.0,,,-37.253498,,61.9195,5.88,#DAE4FF,A2V,Columba
94.31724,43587.0,2251.0,Gl 231.1A,,5.100112,,19.2493,5.7,#FEF1EC,G0.5Vb,Orion
94.42384500000001,43827.0,2260.0,,,-16.815908,,189.7533,5.15,#FED3AA,K1III,Canis Major
94.478445,42973.0,2215.0,,1    Lyn,61.515285999999996,,195.6947,5.01,#FDBD7F,M3III,Lynx
94.557195,43955.0,2266.0,,,-19.966974,,243.9024,5.51,#BBD1FF,B2/B3V,Canis Major
94.710765,43993.0,2267.0,,,-9.390018,,144.0922,5.36,#FFD5AF,K1III,Monoceros
94.71157500000001,42818.0,2209.0,,,69.319787,,53.6481,4.76,#CCDBFE,A0Vn,Camelopardalis
94.74573,44081.0,2271.0,,,-20.925611,,537.6344,5.79,#BCD1FF,B3II/III,Canis Major
94.90578000000001,43378.0,2238.0,,2    Lyn,59.010964,,48.0077,4.44,#CDDCFE,A2Vs,Lynx
94.92064500000001,44323.0,2279.0,,,-34.396591,,125.0,5.76,#C2D5FE,B9V,Columba
94.92832500000002,44112.0,2273.0,,7    Mon,-7.822908,,267.3797,5.27,#BAD0FF,B2.5V,Monoceros
94.99833,44131.0,2275.0,,,-2.944493,,142.4501,4.91,#FDC690,M1III,Orion
95.017605,44033.0,2269.0,,,14.651126999999999,,181.8182,5.67,#FDC793,K3Ib,Orion
95.078295,44402.0,2282.0,,1Zet CMa,-30.063367,,111.1111,3.02,#BBD1FF,B2.5V,Canis Major
95.151,44506.0,2288.0,,,-34.144144,,595.2381,5.55,#B9D0FF,B3V,Columba
95.352975,44458.0,2284.0,,,-11.773238000000001,,337.8378,5.48,#CAD9FD,B1Vpe SB,Canis Major
95.442165,43905.0,2264.0,,45    Aur,53.452179,,59.2066,5.34,#F8F3F9,F5III...,Auriga
95.52846,44762.0,2296.0,,Del Col,-33.4364,,71.736,3.85,#FFE8D3,G7II,Columba
95.65164,44497.0,2287.0,,,12.570236999999999,,69.8324,6.0,#EEF0FF,F0III,Orion
95.65935,45669.0,2352.0,,Pi 1Dor,-69.984043,,189.7533,5.56,#FECA98,K5III,Dorado
95.674935,44743.0,2294.0,,2Bet CMa,-17.955918,Mirzam,151.0574,1.98,#B3CCFE,B1II/III,Canis Major
95.732685,45229.0,2320.0,,Nu  Pic,-56.369969,,48.2625,5.6,#E7ECFF,Am,Pictor
95.74009500000001,44478.0,2286.0,,13Mu  Gem,22.513586,,71.0227,2.87,#FDC58F,M3IIIvar,Gemini
95.942025,44769.0,2298.0,,8Eps Mon,4.592865,,37.4953,4.39,#E3EAFF,A5IV,Monoceros
95.98299,45018.0,2311.0,,,-25.577629,,310.559,5.61,#FEC894,K5III,Canis Major
95.98792499999999,45348.0,2326.0,,Alp Car,-52.69566,Canopus,94.7867,-0.62,#DDE6FF,F0Ib,Carina
96.00421499999999,45145.0,2316.0,,,-36.707764000000005,,101.5228,5.62,#FFE0C3,K1II/III,Columba
96.043005,44951.0,2305.0,,,-11.530088000000001,,106.8376,5.21,#FFD6B0,K3III,Canis Major
96.05775,45557.0,2345.0,,,-60.281325,,93.0233,5.78,#C9D9FD,A0V,Pictor
96.22459500000001,44537.0,2289.0,,46Psi1Aur,49.287893,,100000.0,4.92,#FDBB7B,K5Iabvar,Auriga
96.318945,45067.0,2313.0,,,-0.945883,,33.5683,5.88,#FDF2F0,F8V,Monoceros
96.36934500000001,46116.0,2377.0,,Pi 2Dor,-69.690299,,82.7815,5.37,#FFE2C8,G8III,Dorado
96.431895,45572.0,2348.0,,,-48.176898,,180.1802,5.76,#C3D6FD,B9V,Puppis
96.60771,44691.0,2291.0,,,56.285095999999996,,74.9625,5.53,#E6EBFF,A3m,Lynx
96.664935,45320.0,2324.0,,,-1.507336,,72.4638,5.87,#D1DFFF,A3Vn,Monoceros
96.70365,44708.0,2293.0,,5    Lyn,58.417409,,191.9386,5.21,#FEC896,K4III,Lynx
96.76720499999999,45984.0,2369.0,,,-58.002116,,172.7116,5.82,#FED4AB,K3III,Pictor
96.80734500000001,45416.0,2334.0,,,0.299246,,260.4167,5.19,#FFD8B4,K1II,Monoceros
96.814965,45433.0,2335.0,,,-0.275999,,212.3142,5.55,#FECFA3,K5III,Monoceros
96.83521499999999,45415.0,2333.0,,,2.908288,,94.4287,5.55,#FFDFC2,G9III,Monoceros
96.98988,45546.0,2344.0,,10    Mon,-4.762154,,333.3333,5.06,#BAD0FF,B2V,Monoceros
97.04254499999999,45813.0,2361.0,,Lam CMa,-32.58007,,129.8701,4.47,#BBD0FF,B4V,Canis Major
97.14204000000001,45412.0,2332.0,,48    Aur,30.493034,,100000.0,5.75,#FFEBDB,F5.5Ibv,Auriga
97.155915,45765.0,2359.0,,,-17.466009,,139.8601,5.76,#FFDBBA,K0III,Canis Major
97.16351999999999,45871.0,2364.0,,,-32.371279,,264.5503,5.74,#BBD1FF,B5IV,Canis Major
97.204455,45725.0,2356.0,,11Bet Mon,-7.033061999999999,,207.4689,3.76,#BFD3FE,B3Ve,Monoceros
97.240785,45542.0,2343.0,,18Nu  Gem,20.212132999999998,,166.9449,4.13,#BFD3FE,B6III,Gemini
97.36882500000002,46355.0,2389.0,,,-56.852766,,93.2836,5.2,#FFDDBD,K0III,Pictor
97.45453499999999,46273.0,2384.0,,,-50.239084999999996,,51.4403,5.28,#F3F2FD,F2V,Puppis
97.51240499999999,45466.0,2338.0,,47    Aur,46.685553999999996,,187.2659,5.88,#FECC9D,K4III,Auriga
97.54698,45976.0,2367.0,,,-10.081511,,319.4888,5.92,#FECFA3,K0,Monoceros
97.69287000000001,46189.0,2380.0,,,-27.769575,,377.3585,5.92,#BCD1FF,B3IV/V,Canis Major
97.69635,45410.0,2331.0,,6    Lyn,58.16263299999999,,55.8036,5.86,#FFE4CC,K0IV,Lynx
97.80456000000001,46349.0,2388.0,,,-35.25884,,188.6792,5.82,#FFEAD8,G8III+...,Columba
97.82616,46569.0,2400.0,,,-51.825953000000005,,36.914,5.58,#FCF3F3,F8V,Carina
97.84602000000001,46184.0,2379.0,,,-12.391952999999999,,112.3596,5.16,#FED4AD,K1III,Canis Major
97.951245,46089.0,2375.0,,,11.544412,,63.6537,5.22,#E0E8FF,A3V,Monoceros
97.958595,46229.0,2381.0,,,-8.158235000000001,,214.1328,5.43,#FECFA3,K2III,Monoceros
97.96402499999999,46328.0,2387.0,,4Xi 1CMa,-23.418422,,423.7288,4.34,#B3CCFE,B1III,Canis Major
97.99296,46860.0,2412.0,,Mu  Pic,-58.753834999999995,,232.0186,5.69,#C4D6FD,B9V,Pictor
98.08002,46241.0,2382.0,,12    Mon,4.855999,,172.4138,5.88,#FFE1C6,K0V,Monoceros
98.089065,46568.0,2399.0,,,-37.696702,,83.7521,5.25,#FFE2C7,G8III,Columba
98.09637,46304.0,2386.0,,,-5.8688199999999995,,41.841,5.6,#E8EDFF,F0Vnn+...,Monoceros
98.113275,46052.0,2372.0,,,32.454898,,80.5802,5.82,#E0E8FF,A3m + A3m,Auriga
98.16239999999999,46547.0,2397.0,,,-32.030446999999995,,537.6344,5.73,#BAD0FF,B2V,Canis Major
98.22594000000001,46300.0,2385.0,,13    Mon,7.332965,,100000.0,4.47,#CCDBFE,A0Ib,Monoceros
98.40069000000001,46374.0,2391.0,,,14.155163,,77.0416,5.57,#FFDCBB,K2III:,Gemini
98.40800999999999,46487.0,2395.0,,,-1.2201540000000002,,169.7793,5.09,#BED2FF,B5Vn,Monoceros
98.456175,46815.0,2411.0,,,-36.232029,,120.048,5.42,#FECD9F,K3III,Columba
98.64721499999999,46936.0,2415.0,,,-32.716255,,161.2903,5.62,#C1D4FE,B9V,Canis Major
98.7441,47306.0,2435.0,,,-52.975607,,418.41,4.35,#C7D8FD,B9III,Carina
98.76411000000002,46933.0,2414.0,,5Xi 2CMa,-22.964793,,135.318,4.54,#C6D7FD,A0III,Canis Major
98.80026,46553.0,2398.0,,49    Aur,28.022314,,113.3787,5.26,#C9D9FD,A0Vnn,Auriga
98.81595000000002,46769.0,2409.0,,,0.890216,,467.2897,5.78,#CADAFD,B8Ib,Monoceros
98.82331500000001,46709.0,2406.0,,,9.988335000000001,,469.4836,5.93,#FECA98,K4III,Monoceros
98.850915,47144.0,2424.0,,,-36.779879,,156.25,5.59,#BED2FF,A0V,Columba
99.095205,47138.0,2423.0,,6Nu 1CMa,-18.659904,,107.5269,5.71,#FFE8D4,G8/K0III+..,Canis Major
99.13681500000001,46687.0,2405.0,,,38.4455,,100000.0,5.4,#FFA246,C5II,Auriga
99.14721,47054.0,2418.0,,,-5.211143,,230.9469,5.52,#C2D5FE,B8V,Monoceros
99.170985,47205.0,2429.0,Gl 239.1,7Nu 2CMa,-19.255879,,19.7511,3.95,#FFDFC2,K1III+...,Canis Major
99.19416000000001,47182.0,2428.0,,,-13.321036,,210.9705,5.95,#FEC894,K4/K5III,Canis Major
99.30765000000001,47500.0,2446.0,,,-36.990651,,350.8772,5.72,#BFD3FE,B6IV,Columba
99.40998000000002,46590.0,2402.0,,11    Lyn,56.85753100000001,,101.7294,5.87,#CADAFD,A2V,Lynx
99.423,46480.0,2394.0,,8    Lyn,61.481232999999996,,52.0562,5.94,#FFE6CF,G8IV-V,Lynx
99.42792,47105.0,2421.0,,24Gam Gem,16.399252,Alhena,33.5121,1.93,#C9D9FD,A0IV,Gemini
99.440295,47670.0,2451.0,,Nu  Pup,-43.195934,,113.8952,3.17,#C0D4FE,B8III SB,Puppis
99.44836500000001,47536.0,2447.0,,,-32.339735,,123.3046,5.25,#FFD8B4,K1III,Canis Major
99.47259,47442.0,2443.0,,8Nu 3CMa,-18.237478,,129.199,4.42,#FFDAB8,K0II/III,Canis Major
99.595875,47152.0,2425.0,,53    Aur,28.984353999999996,,106.2699,5.76,#C9D9FD,B9npe...,Auriga
99.65680499999999,47973.0,2462.0,,,-48.220183,,146.1988,5.05,#FFE1C6,G8III,Puppis
99.664755,47070.0,2419.0,,51    Aur,39.390854,,149.7006,5.7,#FED0A4,K5III,Auriga
99.70492499999999,47100.0,2420.0,,52Psi3Aur,39.902559000000004,,420.1681,5.34,#C2D5FE,B8III,Auriga
99.81966,47667.0,2450.0,,,-14.145764000000002,,303.0303,4.82,#FECC9C,K2III,Canis Major
99.83260500000002,47174.0,2427.0,,50Psi2Aur,42.488877,,127.551,4.8,#FFD6AF,K3III,Auriga
99.92775,47946.0,2460.0,,,-30.470491,,73.3676,5.7,#FFDAB8,K1III,Canis Major
99.948825,47575.0,2449.0,,,12.982768,,78.8644,5.99,#D1DEFE,A2V,Gemini
100.01211,50506.0,2559.0,,Zet Men,-80.81359300000001,,126.9036,5.61,#E3EAFF,A5III,Mensa
100.12018499999999,45866.0,2363.0,,,77.99578199999999,,214.1328,5.75,#FECA9A,K5III,Camelopardalis
100.13436000000002,46509.0,2396.0,,,71.748786,,237.5297,5.88,#FFD6B0,K0III,Camelopardalis
100.24441499999999,47839.0,2456.0,,15    Mon,9.895754,,281.6901,4.66,#B4CCFF,O7,Monoceros
100.272675,47964.0,2461.0,,,0.49532299999999996,,384.6154,5.79,#C1D4FE,B8III,Monoceros
100.48494000000002,48217.0,2469.0,,,-9.167537,,105.5966,5.21,#FEC997,M0III,Monoceros
100.60135500000001,48097.0,2466.0,,26    Gem,17.645303,,43.63,5.2,#D1DEFE,A2V,Gemini
100.77076499999998,47914.0,2459.0,,55Psi4Aur,44.52445,,99.2063,5.04,#FECB9A,K5III,Auriga
100.91103000000001,48434.0,2479.0,,,3.932528,,877.193,5.88,#C5D6FD,B0III,Monoceros
100.98303,48329.0,2473.0,,27Eps Gem,25.131124,,259.0674,3.06,#FECFA3,A3mA6-A9,Gemini
100.99705499999999,48433.0,2478.0,,30    Gem,13.228017000000001,,88.574,4.49,#FFD9B5,K1III,Gemini
101.118615,48917.0,2492.0,,10    CMa,-31.070522999999998,,100000.0,5.23,#BED3FE,B2V,Canis Major
101.18941500000001,48450.0,2480.0,,28    Gem,28.970932,,145.9854,5.42,#FECC9D,K4III,Gemini
101.28721499999999,48915.0,2491.0,Gl 244A,9Alp CMa,-16.716116,Sirius,2.6371,-1.44,#CADAFD,A0m...,Canis Major
101.32236,48737.0,2484.0,Gl 242,31Xi  Gem,12.895591,,17.9986,3.35,#F8F3F9,F5IV,Gemini
101.34567,49095.0,2500.0,Gl 245.1,,-31.793661,,24.3784,5.92,#FAF3F6,F7V,Canis Major
101.37996,49131.0,2501.0,,,-30.94898,,581.3953,5.62,#BDD2FF,B+...,Canis Major
101.47383,49517.0,2515.0,,,-52.409690999999995,,395.2569,5.81,#FEC895,K3III,Carina
101.49748500000001,49048.0,2498.0,,,-14.796126999999998,,130.039,5.3,#D2DFFF,A1IV/V,Canis Major
101.558925,48250.0,2470.0,,12    Lyn,59.441669999999995,,65.8328,4.86,#D3E0FF,A3V,Lynx
101.56005,46588.0,2401.0,Gl 240.1,,79.56481099999999,,17.8731,5.44,#FCF3F3,F8V,Camelopardalis
101.63506500000001,48977.0,2494.0,,16    Mon,8.587153,,263.1579,5.92,#BAD0FF,B2.5V,Monoceros
101.662575,49147.0,2502.0,,,-10.10736,,165.5629,5.66,#C5D6FD,B9.5V,Monoceros
101.684745,48682.0,2483.0,Gl 245,56Psi5Aur,43.577427,,16.7168,5.24,#FDF2EF,G0V,Auriga
101.706255,48432.0,2477.0,,13    Lyn,57.169176,,64.6831,5.34,#FFE3C9,K0III,Lynx
101.712885,49229.0,2504.0,,11    CMa,-14.425970999999999,,243.9024,5.28,#C7D8FD,B8/B9III,Canis Major
101.7195,49689.0,2523.0,,,-51.265667,,252.5253,5.39,#FED1A7,K1II/IIIp+G:,Carina
101.82795000000002,49877.0,2526.0,,,-55.539988,,184.5018,5.6,#FEC895,K5III,Carina
101.83263,49161.0,2503.0,,17    Mon,8.037253999999999,,151.0574,4.77,#FECEA1,K4III,Monoceros
101.83917,49591.0,2518.0,,,-37.929697999999995,,99.4036,5.27,#C2D5FE,B8/B9V,Puppis
101.90509499999999,49331.0,2508.0,,,-8.998503,,432.9004,5.08,#FDBF82,M1II,Monoceros
101.914905,48781.0,2487.0,,57Psi6Aur,48.789476,,110.4972,5.22,#FFDBB9,K1III,Auriga
101.96520000000001,49293.0,2506.0,,18    Mon,2.412159,,112.8668,4.48,#FFDCBC,K0III,Monoceros
102.04791,50241.0,2550.0,Gl 248,Alp Pic,-61.941391,,29.6033,3.24,#E5EBFF,A7IV,Pictor
102.051105,48766.0,2486.0,,,55.704195,,44.2674,5.54,#FFFFFF,F5V:+...,Lynx
102.07944,49434.0,2514.0,,,-1.318922,,39.984,5.75,#ECEFFF,F1V,Monoceros
102.24057,49662.0,2522.0,,,-15.144726,,162.0746,5.39,#C1D4FE,B7IV,Canis Major
102.318375,49643.0,2521.0,,,-2.2720380000000002,,176.0563,5.75,#C0D4FE,B8IIIn,Monoceros
102.42214499999999,49380.0,2512.0,,,32.606756,,127.551,5.72,#FED3AA,K3II,Gemini
102.45765,49606.0,2519.0,,33    Gem,16.202888,,263.1579,5.87,#BDD2FF,B7III,Gemini
102.46024500000001,50013.0,2538.0,,13Kap CMa,-32.508478000000004,,202.0202,3.5,#BFD3FE,B1.5IVne,Canis Major
102.46381500000001,50337.0,2554.0,,,-53.622448999999996,,166.9449,4.41,#FFE6CF,G6II,Carina
102.47757,50223.0,2548.0,Gl 249.1,,-46.61456,,25.2589,5.14,#F9F3F8,F5III,Puppis
102.48399,50310.0,2553.0,,Tau Pup,-50.61456,,55.8036,2.94,#FFD7B2,K0III...,Puppis
102.5907,49980.0,2535.0,,,-17.084554999999998,,363.6364,5.77,#FECD9E,K3III,Canis Major
102.597285,50123.0,2545.0,,,-31.706057,,199.2032,5.74,#D4E1FF,B3V,Canis Major
102.60624,49738.0,2525.0,,35    Gem,13.413177,,540.5405,5.68,#FED1A7,K3III,Gemini
102.691455,49520.0,2516.0,,58Psi7Aur,41.78123,,116.144,4.99,#FFD5AD,K3III,Auriga
102.70763999999998,49933.0,2530.0,,,-0.540882,,29.6824,5.78,#F5F2FC,F2V,Monoceros
102.71813999999999,50235.0,2549.0,,,-34.367318,,250.0,4.99,#FECFA3,K2/K3III,Puppis
102.737865,48879.0,2490.0,,42    Cam,67.571934,,283.2861,5.14,#BCD1FF,B4IV,Camelopardalis
102.862425,51557.0,2602.0,,Iot Vol,-70.963411,,172.7116,5.41,#BFD3FE,B7IV,Volans
102.88768499999999,49908.0,2529.0,,36    Gem,21.761148000000002,,150.6024,5.28,#C7D8FD,A2V,Gemini
102.926775,50445.0,2558.0,,,-36.230270000000004,,55.2181,5.94,#E0E8FF,A3V,Puppis
102.99996,49968.0,2533.0,,,23.601717999999998,,141.844,5.68,#FECB9B,K5III,Gemini
103.19724,50019.0,2540.0,,34The Gem,33.961254,,57.971,3.6,#D5E1FF,A3III,Gemini
103.20612,50277.0,2551.0,,,8.380372999999999,,62.3053,5.75,#EAEDFF,F0Vn,Monoceros
103.27107000000001,49618.0,2520.0,,14    Lyn,59.44854300000001,,149.2537,5.34,#FFEFE6,G4III...,Lynx
103.32840000000002,50644.0,2565.0,,,-19.032763,,95.511,5.65,#EBEEFF,A9/F0III,Canis Major
103.38711,50707.0,2571.0,,15    CMa,-20.224254000000002,,373.1343,4.82,#B6CEFF,B1Ib,Canis Major
103.42602,49340.0,2511.0,,43    Cam,68.88830899999999,,300.3003,5.11,#BFD3FE,B7III,Camelopardalis
103.533135,50877.0,2580.0,,16Omi1CMa,-24.184210999999998,,100000.0,3.89,#FDC186,K3Iab,Canis Major
103.547505,50778.0,2574.0,,14The CMa,-12.038628,,79.9361,4.08,#FECD9F,K4III,Canis Major
103.60276499999999,50747.0,2572.0,,,-1.1269959999999999,,169.2047,5.44,#DEE6FF,A4IV,Monoceros
103.66098000000001,50635.0,2564.0,Wo 9220A,38    Gem,13.177826999999999,,25.6279,4.73,#EFF0FF,F0Vp,Gemini
103.761405,51055.0,2588.0,,17    CMa,-20.404876,,154.5595,5.8,#CFDDFE,A2V,Canis Major
103.827795,50692.0,2569.0,Gl 252,37    Gem,25.375697,,17.2414,5.74,#FDF2EF,G0V,Gemini
103.90596,51199.0,2590.0,,19Pi  CMa,-20.136497,,29.5858,4.66,#F3F2FD,F2IV/V,Canis Major
103.94553,51283.0,2595.0,,,-22.941439000000003,,100000.0,5.29,#BBD1FF,B2/B3III,Canis Major
104.02768499999999,51250.0,2593.0,,18Mu  CMa,-14.043429999999999,,381.6794,5.0,#FFD8B4,B9.5V,Canis Major
104.03426999999998,51309.0,2596.0,,20Iot CMa,-17.054242000000002,,769.2308,4.36,#C3D6FD,B3Ib/II,Canis Major
104.066625,51799.0,2608.0,,,-48.721144,,263.8522,4.94,#FDC38C,M1III,Puppis
104.10763499999999,51104.0,2589.0,,,9.956578,,139.2758,5.9,#C1D4FE,B8Vn,Monoceros
104.13357,50658.0,2568.0,,Psi9Aur,46.273998,,386.1004,5.85,#C2D5FE,B8III,Auriga
104.14366500000001,54239.0,2689.0,,The Men,-79.42019300000001,,107.9914,5.45,#CEDCFE,B9.5V,Mensa
104.23365000000001,50763.0,2573.0,,,46.705352000000005,,107.1811,5.88,#FFDCBC,K0III:,Auriga
104.252175,51000.0,2586.0,,,33.681039,,129.5337,5.91,#FFE7D1,G5III,Gemini
104.31917999999999,50522.0,2560.0,,15    Lyn,58.422759,,54.6747,4.35,#FFE8D4,G5III-IV,Lynx
104.3913,51733.0,2607.0,,,-24.630841,,37.9363,5.45,#F4F2FC,F3V,Canis Major
104.404635,50973.0,2585.0,,16    Lyn,45.094094,,73.8552,4.9,#CCDBFE,A2Vn,Lynx
104.60457000000001,52092.0,2619.0,,,-34.111708,,180.8318,5.07,#BCD1FF,B4IV/V,Puppis
104.64958499999999,52018.0,2616.0,,,-25.414157,,264.5503,5.59,#BBD1FF,B2V,Canis Major
104.65645500000001,52089.0,2618.0,,21Eps CMa,-28.972084000000002,Adhara,124.2236,1.5,#B6CEFF,B2II,Canis Major
104.73760500000002,51814.0,2610.0,,,3.602355,,257.0694,5.96,#FFDEC0,G8III,Monoceros
104.96067000000001,53501.0,2662.0,NN 3422,,-67.916443,,89.6057,5.18,#FECEA1,K3III,Volans
105.016215,49878.0,2527.0,,,76.977408,,56.338,4.55,#FED0A4,K4III,Camelopardalis
105.06594000000001,52005.0,2615.0,,41    Gem,16.078998000000002,,100000.0,5.73,#FDC48E,K3Ib,Gemini
105.09898500000001,52312.0,2624.0,,,-8.406821,,330.033,5.95,#C2D5FE,B9III,Monoceros
105.214545,53047.0,2652.0,,,-51.402584999999995,,198.0198,5.14,#FDC48D,M1III,Carina
105.27476999999999,52670.0,2640.0,,,-25.215633999999998,,312.5,5.64,#BBD1FF,B2/B3III/IV,Canis Major
105.33918,50885.0,2581.0,,,70.808296,,156.0062,5.69,#FED1A6,K4III,Camelopardalis
105.42978000000001,52877.0,2646.0,,22Sig CMa,-27.934829999999998,,343.6426,3.49,#FDC187,K4III,Canis Major
105.48493499999998,52666.0,2639.0,,,-5.722065,,175.1313,5.22,#FDC38A,M2III,Monoceros
105.57289499999999,52556.0,2632.0,,,15.336007999999998,,183.1502,5.78,#FFDAB8,K1III:,Gemini
105.603255,52497.0,2630.0,,42Ome Gem,24.215446,,456.621,5.2,#FFE3CA,G5II,Gemini
105.60638999999999,52554.0,2631.0,,,17.755520999999998,,246.9136,5.96,#FEC997,M1.5,Gemini
105.6387,52609.0,2635.0,,,16.674447,,769.2308,5.86,#FDC48C,M2III,Gemini
105.72823500000001,52918.0,2648.0,,19    Mon,-4.239231,,373.1343,4.99,#B8CFFF,B1V,Monoceros
105.75613499999999,53138.0,2653.0,,24Omi2CMa,-23.833291,,847.4576,3.02,#C2D5FE,B3Ia,Canis Major
105.812925,53921.0,2674.0,,,-59.178109,,151.2859,5.5,#BED3FE,B9IV,Carina
105.824655,52913.0,2647.0,,,9.138355,,101.9368,5.96,#D8E3FF,A3Vs,Monoceros
105.876855,52711.0,2643.0,Gl 262,,29.337081,,19.1314,5.93,#FEF2ED,G4V,Gemini
105.90863999999999,52960.0,2649.0,,,10.951817,,182.1494,5.14,#FECFA2,K3III,Gemini
105.939555,53244.0,2657.0,,23Gam CMa,-15.633285999999998,,135.5014,4.11,#BFD3FE,B8II,Canis Major
105.97344000000001,53811.0,2672.0,,,-49.58392,,60.5694,4.92,#DAE4FF,A4IV,Puppis
105.98892,53705.0,2667.0,Gl 264.1A,,-43.608039,,16.5153,5.56,#FFF1EB,G3V...,Puppis
106.01166,53704.0,2666.0,,,-42.33728,,106.8376,5.2,#E1E9FF,Am,Puppis
106.02186000000002,53208.0,2655.0,,,-5.3239790000000005,,380.2281,5.63,#FED3AA,K3III,Monoceros
106.02721499999998,52973.0,2650.0,,43Zet Gem,20.570297,,421.9409,4.01,#FFE6CF,G3Ibv SB,Gemini
106.076355,54118.0,2683.0,,,-56.749724,,92.2509,5.14,#C6D7FD,A0p:,Carina
106.32654,53257.0,2659.0,,44    Gem,22.637458,,123.0012,6.0,#C7D8FD,B8Vn,Gemini
106.41261000000002,53510.0,2663.0,,,9.1858,,303.9514,5.78,#FEC998,M0III,Monoceros
106.54832999999999,53329.0,2660.0,,,34.473967,,92.6784,5.55,#FFE5CE,G8IV,Gemini
106.66986000000001,53974.0,2678.0,,,-11.294014,,934.5794,5.41,#CDDCFE,B0.5IV,Canis Major
106.779495,54475.0,2691.0,,,-40.893268,,238.0952,5.8,#BBD1FF,B3V,Puppis
106.805385,54732.0,2698.0,,,-51.968283,,166.9449,5.96,#FFE1C6,K0III,Carina
106.843335,53686.0,2665.0,,,34.009288,,201.2072,5.94,#FECA98,K4III,Gemini
106.844115,54309.0,2690.0,,,-23.840722,,100000.0,5.75,#BFD3FE,B2V:nn,Canis Major
106.95621,54079.0,2682.0,,,7.471214,,182.4818,5.74,#FFD8B4,K0III:,Canis Minor
107.091825,54131.0,2684.0,,45    Gem,15.930675,,98.912,5.47,#FFE0C3,G8III,Gemini
107.09785500000001,54605.0,2693.0,,25Del CMa,-26.3932,Wezen,492.6108,1.83,#FFF0E6,F8Ia,Canis Major
107.17647,55864.0,2735.0,,Gam1Vol,-70.497087,,49.6524,5.68,#F7F3FA,F2,Volans
107.18682000000001,55865.0,2736.0,,Gam2Vol,-70.498932,,42.8633,3.78,#FFE1C5,G8IIIvar,Volans
107.212785,54893.0,2702.0,,,-39.655657,,223.2143,4.83,#BAD0FF,B3IV/V,Puppis
107.38901999999999,54764.0,2699.0,,,-16.234509,,684.9315,6.0,#CEDCFE,B1Ib/II,Canis Major
107.42926499999999,54912.0,2704.0,,,-25.231034,,564.9718,5.69,#BBD1FF,B2V,Canis Major
107.55700499999999,54810.0,2701.0,,20    Mon,-4.237106,,62.1891,4.91,#FFE0C3,K0III,Monoceros
107.58051,55070.0,2708.0,,,-27.49152,,216.4502,5.46,#FFE1C5,G8III,Canis Major
107.69787000000001,55526.0,2719.0,NN 3434,,-48.932097999999996,,96.8992,5.12,#FFD5AE,K2III,Puppis
107.78488499999999,54719.0,2697.0,,46Tau Gem,30.245163,,98.4252,4.41,#FED4AD,K2III,Gemini
107.84611500000001,54801.0,2700.0,,47    Gem,26.856587,,119.1895,5.75,#D9E3FF,A4IV,Gemini
107.848395,55057.0,2707.0,,21    Mon,-0.30192800000000003,,87.184,5.44,#EEEFFF,F2V,Monoceros
107.913825,54716.0,2696.0,,63    Aur,39.320549,,148.8095,4.91,#FECC9D,K4II-III,Auriga
